Time,Distance,Best Lap Delta,Best Lap Time,Brake Bias,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,Car Coord X,Car Coord Y,Car Coord Z,DRS Active,DRS Available,Engine RPM,Fuel Level,Gear,Ground Speed,KERS Charge,KERS Deployed Energy,Last Sector Time,Max RPM,Throttle Pos
s,m,s,s,%,%,G,G,m,m,m,,,rpm,l,,km/h,%,kJ,s,rpm,%
9.2,447.6,0.117,107.932,54,0,-0.48,1.35,381.6,-953.4,25.6,0,0,11854,13.18,2,133.6,99.8,62.8,32.179,13050,88.8
9.25,449.5,0.117,107.932,54,0,-0.36,1.2,379.8,-952.7,25.5,0,0,10851,13.18,3,135.8,99.8,64.6,32.179,13050,91.6
9.3,451.4,0.117,107.932,54,0,-0.33,1.64,378,-952,25.4,0,0,10815,13.18,3,138.4,99.8,66.8,32.179,13050,93.7
9.35,453.4,0.108,107.932,54,0,-0.37,0.31,376.3,-951.2,25.3,0,0,11067,13.18,3,140.6,99.8,69.4,32.179,13050,95.6
9.4,455.3,0.108,107.932,54,0,-0.61,0.85,374.4,-950.4,25.1,0,0,11415,13.17,3,142.7,99.7,72.2,32.179,13050,96.9
9.45,457.4,0.108,107.932,54,0,-0.84,1.42,372.6,-949.6,25,0,0,11326,13.17,3,145.4,99.7,74.9,32.179,13050,98
9.5,459.4,0.108,107.932,54,0,-0.91,1.25,370.8,-948.8,24.9,0,0,11514,13.17,3,147.7,99.6,77.9,32.179,13050,99
9.55,461.5,0.102,107.932,54,0,-0.61,0.89,368.9,-947.9,24.8,0,0,12045,13.17,3,149.5,99.6,80.9,32.179,13050,100
9.6,463.6,0.102,107.932,54,0,-0.32,2.66,367,-947,24.6,0,0,12036,13.17,3,152,99.5,84.3,32.179,13050,100
9.65,465.8,0.102,107.932,54,0,-0.59,1.26,365.1,-946.1,24.5,0,0,11910,13.17,3,154.6,99.5,87.7,32.179,13050,100
9.7,467.9,0.09,107.932,54,0,-0.29,0.67,363.1,-945.2,24.4,0,0,12221,13.16,3,156.8,99.4,91.3,32.179,13050,100
9.75,470.1,0.09,107.932,54,0,-0.26,2.55,361.1,-944.2,24.2,0,0,12304,13.16,3,159.1,99.3,94.8,32.179,13050,100
9.8,472.4,0.09,107.932,54,0,-0.21,1.22,359.2,-943.2,24.1,0,0,12241,13.16,3,161.6,99.3,98.6,32.179,13050,100
9.85,474.7,0.087,107.932,54,0,-0.04,0.6,357.1,-942.2,24,0,0,12572,13.16,3,163.7,99.2,102.2,32.179,13050,100
9.9,477,0.087,107.932,54,0,-0.12,2.14,355,-941.2,23.8,0,0,11059,13.16,4,166.3,99.1,105.5,32.179,13050,100
9.95,479.3,0.087,107.932,54,0,0,1.29,353,-940.2,23.7,0,0,11133,13.16,4,168.6,99.1,109.3,32.179,13050,100
10,481.7,0.081,107.932,54,0,0.02,1.42,350.9,-939.2,23.5,0,0,11185,13.16,4,171.1,99,112.9,32.179,13050,100
10.05,484.1,0.081,107.932,54,0,-0.11,0.85,348.7,-938.1,23.4,0,0,11377,13.15,4,173.3,98.9,116.9,32.179,13050,100
10.1,486.5,0.081,107.932,54,0,-0.18,1.33,346.6,-937,23.2,0,0,11445,13.15,4,175.5,98.9,120.8,32.179,13050,100
10.15,489,0.072,107.932,54,0,-0.29,1.24,344.4,-935.9,23.1,0,0,11583,13.15,4,177.7,98.8,124.7,32.179,13050,100
10.2,491.5,0.072,107.932,54,0,-0.35,1.23,342.1,-934.8,22.9,0,0,11689,13.15,4,179.9,98.7,128.4,32.179,13050,100
10.25,494,0.072,107.932,54,0,-0.28,1.22,340,-933.7,22.8,0,0,11794,13.15,4,182,98.6,132.3,32.179,13050,100
10.3,496.6,0.069,107.932,54,0,-0.17,1.15,337.6,-932.6,22.6,0,0,11919,13.14,4,184.1,98.6,136.2,32.179,13050,100
10.35,499.2,0.069,107.932,54,0,-0.09,1.11,335.3,-931.4,22.4,0,0,12084,13.14,4,186.1,98.5,139.9,32.179,13050,100
10.4,501.8,0.069,107.932,54,0,-0.09,1.1,333.1,-930.2,22.3,0,0,12180,13.14,4,188,98.4,143.8,32.179,13050,100
10.45,504.4,0.066,107.932,54,0,-0.04,1.13,330.7,-929,22.1,0,0,12284,13.14,4,190,98.4,147.4,32.179,13050,100
10.5,507.1,0.066,107.932,54,0,-0.1,1.55,328.3,-927.8,21.9,0,0,10887,13.14,5,192,98.3,150.8,32.179,13050,100
10.55,509.8,0.06,107.932,54,0,-0.14,1.11,326,-926.6,21.7,0,0,10710,13.14,5,194.2,98.2,154.5,32.179,13050,100
10.6,512.5,0.06,107.932,54,0,-0.19,1.04,323.6,-925.4,21.6,0,0,10811,13.14,5,196.2,98.2,158.1,32.179,13050,100
10.65,515.3,0.06,107.932,54,0,-0.19,1.07,321.1,-924.1,21.4,0,0,10931,13.13,5,198.1,98.1,161.9,32.179,13050,100
10.7,518,0.057,107.932,54,0,-0.14,1.05,318.7,-922.9,21.2,0,0,11029,13.13,5,199.9,98,165.9,32.179,13050,100
10.75,520.8,0.057,107.932,54,0,-0.21,1.03,316.2,-921.6,21,0,0,11118,13.13,5,201.8,98,169.8,32.179,13050,100
10.8,523.7,0.051,107.932,54,0,-0.21,1.07,313.7,-920.2,20.8,0,0,11172,13.13,5,203.7,97.9,173.5,32.179,13050,100
10.85,526.5,0.051,107.932,54,0,-0.17,0.93,311.2,-919,20.6,0,0,11282,13.13,5,205.4,97.8,177.5,32.179,13050,100
10.9,529.4,0.051,107.932,54,0,-0.15,1,308.7,-917.6,20.4,0,0,11380,13.13,5,207.2,97.8,181.1,32.179,13050,100
10.95,532.3,0.051,107.932,54,0,-0.21,0.96,306.1,-916.2,20.2,0,0,11464,13.12,5,209,97.7,185.1,32.179,13050,100
11,535.2,0.051,107.932,54,0,-0.2,0.98,303.6,-914.9,20.1,0,0,11594,13.12,5,210.5,97.6,189,32.179,13050,100
11.05,538.2,0.048,107.932,54,0,-0.21,0.96,301,-913.5,19.9,0,0,11610,13.12,5,212.3,97.6,192.7,32.179,13050,100
11.1,541.1,0.048,107.932,54,0,-0.19,0.91,298.3,-912.1,19.7,0,0,11741,13.12,5,214,97.5,196.6,32.179,13050,100
11.15,544.1,0.048,107.932,54,0,-0.2,0.94,295.8,-910.7,19.5,0,0,11800,13.12,5,215.5,97.4,200.5,32.179,13050,100
11.2,547.2,0.048,107.932,54,0,-0.2,0.83,293.1,-909.3,19.3,0,0,11891,13.12,5,217.2,97.4,204.4,32.179,13050,100
11.25,550.2,0.048,107.932,54,0,-0.27,0.89,290.4,-907.8,19.1,0,0,11980,13.11,5,218.7,97.3,208.1,32.179,13050,100
11.3,553.2,0.045,107.932,54,0,-0.34,0.84,287.8,-906.4,18.9,0,0,12054,13.11,5,220.2,97.2,212,32.179,13050,100
11.35,556.3,0.045,107.932,54,0,-0.41,0.84,285.1,-904.9,18.6,0,0,12101,13.11,5,221.8,97.2,215.6,32.179,13050,100
11.4,559.4,0.042,107.932,54,0,-0.31,0.83,282.3,-903.4,18.4,0,0,12199,13.11,5,223.3,97.1,219.6,32.179,13050,100
11.45,562.5,0.042,107.932,54,0,-0.41,0.72,279.7,-902,18.2,0,0,12331,13.11,5,224.5,97,223.5,32.179,13050,100
11.5,565.7,0.039,107.932,54,0,-0.54,0.77,276.9,-900.4,18,0,0,10572,13.11,6,226.5,97,226.5,32.179,13050,100
11.55,568.9,0.039,107.932,54,0,-0.54,0.86,274.1,-898.8,17.8,0,0,10681,13.1,6,227.9,96.9,230.2,32.179,13050,100
11.6,572,0.039,107.932,54,0,-0.53,0.82,271.5,-897.3,17.6,0,0,10708,13.1,6,229.3,96.8,234,32.179,13050,100
11.65,575.2,0.039,107.932,54,0,-0.54,0.86,268.7,-895.7,17.4,0,0,10797,13.1,6,230.7,96.8,237.6,32.179,13050,100
11.7,578.5,0.039,107.932,54,0,-0.46,0.61,265.8,-894.1,17.2,0,0,10866,13.1,6,232.2,96.7,241.5,32.179,13050,100
11.75,581.7,0.036,107.932,54,0,-0.54,0.95,263.1,-892.5,17,0,0,10918,13.1,6,233.5,96.6,245.4,32.179,13050,100
11.8,585,0.036,107.932,54,0,-0.73,0.82,260.3,-890.8,16.8,0,0,11034,13.1,6,234.8,96.6,249.1,32.179,13050,100
11.85,588.3,0.036,107.932,54,0,-0.75,0.77,257.4,-889.1,16.6,0,0,11024,13.09,6,236.3,96.5,253.1,32.179,13050,100
11.9,591.6,0.036,107.932,54,0,-0.59,0.73,254.7,-887.5,16.4,0,0,11084,13.09,6,237.5,96.4,257,32.179,13050,100
11.95,594.9,0.033,107.932,54,0,-0.54,0.7,251.9,-885.7,16.2,0,0,11185,13.09,6,238.8,96.4,260.8,32.179,13050,100
12,598.2,0.033,107.932,54,0,-0.69,0.76,249,-883.9,16,0,0,11251,13.09,6,240.1,96.3,264.7,32.179,13050,100
12.05,601.6,0.033,107.932,54,0,-0.86,0.69,246.3,-882.2,15.7,0,0,11271,13.09,6,241.4,96.2,268.6,32.179,13050,100
12.1,604.9,0.033,107.932,54,0,-0.88,0.71,243.4,-880.4,15.5,0,0,11321,13.09,6,242.7,96.1,272.5,32.179,13050,100
12.15,608.3,0.03,107.932,54,0,-0.86,0.67,240.5,-878.5,15.3,0,0,11393,13.08,6,243.9,96.1,276.2,32.179,13050,100
12.2,611.7,0.03,107.932,54,0,-0.92,0.7,237.7,-876.8,15.1,0,0,11429,13.08,6,245.1,96,280.2,32.179,13050,100
12.25,615.1,0.033,107.932,54,0,-0.93,0.69,234.8,-874.8,14.9,0,0,11474,13.08,6,246.3,95.9,283.8,32.179,13050,100
12.3,618.6,0.033,107.932,54,0,-0.9,0.69,231.9,-872.9,14.6,0,0,11543,13.08,6,247.5,95.9,287.8,32.179,13050,100
12.35,622,0.03,107.932,54,0,-0.85,0.62,229.2,-871,14.4,0,0,11591,13.08,6,248.6,95.8,291.7,32.179,13050,100
12.4,625.5,0.03,107.932,54,0,-0.84,0.65,226.3,-869,14.2,0,0,11646,13.07,6,249.7,95.7,295.4,32.179,13050,100
12.45,629,0.03,107.932,54,0,-0.76,0.63,223.4,-867,14,0,0,11675,13.07,6,250.9,95.7,299.3,32.179,13050,100
12.5,632.5,0.03,107.932,54,0,-0.71,0.62,220.7,-865.1,13.8,0,0,11755,13.07,6,251.9,95.6,303.2,32.179,13050,100
12.55,636,0.027,107.932,54,0,-0.81,0.61,217.8,-863,13.5,0,0,11779,13.07,6,253,95.5,306.9,32.179,13050,100
12.6,639.5,0.027,107.932,54,0,-0.87,0.58,214.9,-860.9,13.3,0,0,11817,13.07,6,254.1,95.5,310.8,32.179,13050,100
12.65,643.1,0.027,107.932,54,0,-0.86,0.6,212.1,-858.9,13.1,0,0,11856,13.07,6,255.1,95.4,314.7,32.179,13050,100
12.7,646.6,0.027,107.932,54,0,-0.57,0.48,209.2,-856.8,12.9,0,0,11939,13.06,6,256.1,95.3,318.3,32.179,13050,100
12.75,650.2,0.027,107.932,54,0,-0.56,0.67,206.3,-854.6,12.7,0,0,12000,13.06,6,257.1,95.3,322.2,32.179,13050,100
12.8,653.8,0.027,107.932,54,0,-0.58,0.55,203.6,-852.5,12.5,0,0,11984,13.06,6,258.1,95.2,326.2,32.179,13050,100
12.85,657.4,0.024,107.932,54,0,-0.45,0.55,200.7,-850.3,12.3,0,0,12020,13.06,6,259.1,95.1,329.8,32.179,13050,100
12.9,661,0.024,107.932,54,0,-0.49,0.51,197.7,-848.1,12.1,0,0,12116,13.06,6,260,95.1,333.7,32.179,13050,100
12.95,664.6,0.024,107.932,54,0,-0.8,0.61,195,-846,11.9,0,0,12125,13.06,6,260.9,95,337.6,32.179,13050,100
13,668.3,0.024,107.932,54,0,-0.79,0.53,192.1,-843.7,11.7,0,0,12151,13.05,6,261.9,94.9,341.3,32.179,13050,100
13.05,671.9,0.024,107.932,54,0,-0.65,0.49,189.1,-841.4,11.5,0,0,12213,13.05,6,262.8,94.9,345.2,32.179,13050,100
13.1,675.6,0.024,107.932,54,0,-0.64,0.5,186.4,-839.2,11.3,0,0,12241,13.05,6,263.6,94.8,349.1,32.179,13050,100
13.15,679.2,0.024,107.932,54,0,-0.65,0.47,183.5,-836.9,11.1,0,0,12278,13.05,6,264.5,94.7,352.8,32.179,13050,100
13.2,682.9,0.024,107.932,54,0,-0.67,0.5,180.6,-834.6,10.9,0,0,12284,13.05,0,265.4,94.7,356.5,32.179,13050,100
13.25,686.6,0.024,107.932,54,0,-0.77,0.48,177.8,-832.3,10.7,0,0,11054,13.04,7,266.3,94.6,360,32.179,13050,100
13.3,690.3,0.024,107.932,54,0,-0.87,0.54,174.9,-829.9,10.5,0,0,11068,13.04,7,267.3,94.5,363.8,32.179,13050,100
13.35,694.1,0.021,107.932,54,0,-0.89,0.51,172,-827.5,10.3,0,0,11113,13.04,7,268.1,94.5,367.5,32.179,13050,100
13.4,697.8,0.021,107.932,54,0,-0.82,0.42,169.3,-825.2,10.1,0,0,11150,13.04,7,268.9,94.4,371.4,32.179,13050,100
13.45,701.5,0.021,107.932,54,0,-0.83,0.49,166.4,-822.7,9.9,0,0,11175,13.04,7,269.8,94.3,375.1,32.179,13050,100
13.5,705.3,0.021,107.932,54,0,-0.85,0.45,163.5,-820.2,9.7,0,0,11222,13.04,7,270.6,94.3,379,32.179,13050,100
13.55,709.1,0.021,107.932,54,0,-0.88,0.38,160.7,-817.8,9.6,0,0,11244,13.03,7,271.4,94.2,383,32.179,13050,100
13.6,712.8,0.018,107.932,54,0,-0.94,0.46,157.9,-815.3,9.4,0,0,11305,13.03,7,272.2,94.1,386.6,32.179,13050,100
13.65,716.6,0.018,107.932,54,0,-1.1,0.46,155,-812.7,9.2,0,0,11295,13.03,7,273,94.1,390.5,32.179,13050,100
13.7,720.4,0.021,107.932,54,0,-1.09,0.4,152.3,-810.3,9,0,0,11321,13.03,7,273.8,94,394.3,32.179,13050,100
13.75,724.3,0.021,107.932,54,0,-0.93,0.38,149.4,-807.6,8.9,0,0,11372,13.03,7,274.5,93.9,397.9,32.179,13050,100
13.8,728.1,0.018,107.932,54,0,-0.98,0.43,146.6,-805,8.7,0,0,11395,13.03,7,275.3,93.9,401.7,32.179,13050,100
13.85,731.9,0.018,107.932,54,0,-0.98,0.43,143.9,-802.5,8.5,0,0,11417,13.02,7,276,93.8,405.5,32.179,13050,100
13.9,735.8,0.018,107.932,54,0,-0.9,0.39,141.1,-799.8,8.3,0,0,11454,13.02,7,276.7,93.7,409,32.179,13050,100
13.95,739.6,0.018,107.932,54,0,-0.91,0.39,138.3,-797,8.1,0,0,11491,13.02,7,277.5,93.7,412.7,32.179,13050,100
14,743.5,0.018,107.932,54,0,-0.96,0.41,135.6,-794.5,7.9,0,0,11498,13.02,7,278.1,93.6,416.4,32.179,13050,100
14.05,747.3,0.018,107.932,54,0,-0.89,0.39,132.8,-791.7,7.8,0,0,11535,13.02,7,278.9,93.6,419.9,32.179,13050,100
14.1,751.2,0.018,107.932,54,0,-0.84,0.39,130,-788.9,7.6,0,0,11567,13.02,7,279.5,93.5,423.6,32.179,13050,100
14.15,755.1,0.018,107.932,54,0,-0.87,0.35,127.4,-786.2,7.4,0,0,11591,13.01,7,280.2,93.4,427.2,32.179,13050,100
14.2,759,0.018,107.932,54,0,-0.85,0.37,124.6,-783.4,7.2,0,0,11608,13.01,7,280.9,93.4,430.6,32.179,13050,100
14.25,762.9,0.015,107.932,54,0,-0.8,0.36,121.8,-780.6,7,0,0,11636,13.01,7,281.5,93.3,434.3,32.179,13050,100
14.3,766.9,0.015,107.932,54,0,-0.72,0.38,119.2,-777.8,6.8,0,0,11654,13.01,7,282.2,93.3,437.9,32.179,13050,100
14.35,770.8,0.015,107.932,54,0,-0.66,0.39,116.5,-774.9,6.6,0,0,11686,13.01,7,282.8,93.2,441.2,32.179,13050,100
14.4,774.7,0.015,107.932,54,0,-0.63,0.33,113.7,-772,6.4,0,0,11710,13.01,7,283.4,93.1,444.8,32.179,13050,100
14.45,778.7,0.015,107.932,54,0,-0.56,0.37,111.2,-769.3,6.2,0,0,11733,13,7,284,93.1,448.4,32.179,13050,100
14.5,782.6,0.015,107.932,54,0,-0.52,0.38,108.4,-766.3,6,0,0,11764,13,7,284.6,93,451.9,32.179,13050,100
14.55,786.6,0.015,107.932,54,0,-0.45,0.35,105.7,-763.4,5.8,0,0,11785,13,7,285.3,93,455.2,32.179,13050,100
14.6,790.5,0.012,107.932,54,0,-0.35,0.35,103.1,-760.6,5.6,0,0,11803,13,7,285.8,92.9,458.7,32.179,13050,100
14.65,794.5,0.012,107.932,54,0,-0.29,0.34,100.4,-757.6,5.4,0,0,11822,13,7,286.4,92.9,462,32.179,13050,100
14.7,798.5,0.012,107.932,54,0,-0.22,0.32,97.7,-754.6,5.2,0,0,11854,12.99,7,287,92.8,465.5,32.179,13050,100
14.75,802.5,0.012,107.932,54,0,-0.17,0.33,95.1,-751.7,5,0,0,11864,12.99,7,287.6,92.7,468.9,32.179,13050,100
14.8,806.5,0.012,107.932,54,0,-0.18,0.31,92.3,-748.7,4.8,0,0,11895,12.99,7,288.1,92.7,472.2,32.179,13050,100
14.85,810.5,0.012,107.932,54,0,-0.18,0.3,89.6,-745.7,4.6,0,0,11917,12.99,7,288.7,92.6,475.6,32.179,13050,100
14.9,814.5,0.012,107.932,54,0,-0.17,0.3,87,-742.8,4.4,0,0,11933,12.99,7,289.2,92.6,479,32.179,13050,100
14.95,818.6,0.012,107.932,54,0,-0.23,0.3,84.3,-739.8,4.1,0,0,11956,12.99,7,289.7,92.5,482.2,32.179,13050,100
15,822.6,0.012,107.932,54,0,-0.26,0.3,81.5,-736.7,3.9,0,0,11971,12.98,7,290.2,92.5,485.6,32.179,13050,100
15.05,826.6,0.012,107.932,54,0,-0.27,0.26,79,-733.9,3.7,0,0,11991,12.98,7,290.7,92.4,488.9,32.179,13050,100
15.1,830.7,0.012,107.932,54,0,-0.2,0.28,76.2,-730.8,3.5,0,0,12007,12.98,7,291.2,92.4,492.1,32.179,13050,100
15.15,834.7,0.012,107.932,54,0,-0.2,0.3,73.5,-727.7,3.3,0,0,12030,12.98,7,291.7,92.3,495.4,32.179,13050,100
15.2,838.8,0.012,107.932,54,0,-0.24,0.27,70.9,-724.8,3.1,0,0,12042,12.98,7,292.2,92.3,498.8,32.179,13050,100
15.25,842.8,0.012,107.932,54,0,-0.29,0.27,68.2,-721.7,2.9,0,0,12072,12.97,7,292.6,92.2,501.9,32.179,13050,100
15.3,846.9,0.012,107.932,54,0,-0.18,0.27,65.4,-718.6,2.7,0,0,12077,12.97,7,293.1,92.2,505.2,32.179,13050,100
15.35,851,0.009,107.932,54,0,-0.07,0.27,62.8,-715.7,2.5,0,0,12098,12.97,7,293.5,92.1,508.5,32.179,13050,100
15.4,855.1,0.009,107.932,54,0,0.01,0.26,60.1,-712.5,2.2,0,0,12126,12.97,7,294,92.1,511.8,32.179,13050,100
15.45,859.2,0.012,107.932,54,0,-0.12,0.24,57.3,-709.4,2,0,0,12135,12.97,7,294.4,92,514.9,32.179,13050,100
15.5,863.3,0.012,107.932,54,0,-0.23,0.25,54.7,-706.5,1.8,0,0,12154,12.97,7,294.9,92,518.2,32.179,13050,100
15.55,867.4,0.012,107.932,54,0,-0.23,0.22,52,-703.3,1.6,0,0,12171,12.96,7,295.3,91.9,521.2,32.179,13050,100
15.6,871.5,0.012,107.932,54,0,-0.18,0.24,49.2,-700.2,1.4,0,0,12180,12.96,7,295.7,91.9,524.5,32.179,13050,100
15.65,875.6,0.009,107.932,54,0,-0.12,0.23,46.7,-697.2,1.2,0,0,12203,12.96,7,296.1,91.8,527.7,32.179,13050,100
15.7,879.7,0.009,107.932,54,0,-0.04,0.22,43.9,-694.1,1,0,0,12219,12.96,7,296.5,91.8,530.9,32.179,13050,100
15.75,883.8,0.009,107.932,54,0,0.03,0.22,41.2,-690.9,0.8,0,0,12230,12.96,7,296.9,91.7,534,32.179,13050,100
15.8,887.9,0.009,107.932,54,0,-0.01,0.2,38.6,-687.9,0.6,0,0,12249,12.95,7,297.3,91.7,537.2,32.179,13050,100
15.85,892.1,0.009,107.932,54,0,-0.07,0.23,35.8,-684.7,0.4,0,0,12255,12.95,7,297.7,91.6,540.2,32.179,13050,100
15.9,896.2,0.009,107.932,54,0,-0.05,0.2,33.2,-681.7,0.2,0,0,12284,12.95,7,298,91.6,543.4,32.179,13050,100
15.95,900.4,0.009,107.932,54,0,0.01,0.21,30.4,-678.5,0,0,0,12283,12.95,7,298.4,91.5,546.6,32.179,13050,100
16,904.5,0.009,107.932,54,0,0.05,0.2,27.6,-675.4,-0.2,0,0,12302,12.95,7,298.7,91.5,549.7,32.179,13050,100
16.05,908.7,0.009,107.932,54,0,0.13,0.19,24.9,-672.2,-0.4,0,0,10500,12.95,8,299.4,91.4,552.1,32.179,13050,100
16.1,912.8,0.009,107.932,54,0,0.27,0.22,22.2,-669.2,-0.6,0,0,10503,12.94,8,299.8,91.4,555.1,32.179,13050,100
16.15,917,0.009,107.932,54,0,0.31,0.21,19.5,-666,-0.8,0,0,10517,12.94,8,300.2,91.3,557.9,32.179,13050,100
16.2,921.2,0.009,107.932,54,0,0.32,0.22,16.7,-662.8,-1,0,0,10538,12.94,8,300.5,91.3,561,32.179,13050,100
16.25,925.4,0.009,107.932,54,0,0.3,0.22,14,-659.8,-1.2,0,0,10547,12.94,8,300.9,91.2,564,32.179,13050,100
16.3,929.5,0.006,107.932,54,0,0.2,0.21,11.2,-656.6,-1.3,0,0,10558,12.94,8,301.2,91.2,567,32.179,13050,100
16.35,933.7,0.006,107.932,54,0,0.17,0.2,8.4,-653.4,-1.5,0,0,10573,12.94,8,301.6,91.2,569.9,32.179,13050,100
16.4,937.9,0.009,107.932,54,0,0.25,0.19,5.7,-650.4,-1.7,0,0,10587,12.93,8,301.9,91.1,572.9,32.179,13050,100
16.45,942.1,0.009,107.932,54,0,0.46,0.2,2.8,-647.2,-1.9,0,0,10589,12.93,8,302.3,91.1,575.7,32.179,13050,100
16.5,946.3,0.009,107.932,54,0,0.64,0.19,0,-644,-2,0,0,10604,12.93,8,302.6,91,578.7,32.179,13050,100
16.55,950.5,0.009,107.932,54,0,0.71,0.19,-2.7,-641,-2.2,0,0,10613,12.93,8,302.9,91,581.7,32.179,13050,100
16.6,954.7,0.009,107.932,54,0,0.81,0.15,-5.6,-637.8,-2.4,0,0,10638,12.93,8,303.2,90.9,584.5,32.179,13050,100
16.65,959,0.009,107.932,54,0,0.93,0.19,-8.5,-634.6,-2.5,0,0,10634,12.93,8,303.6,90.9,587.4,32.179,13050,100
16.7,963.2,0.006,107.932,54,0,1,0.16,-11.3,-631.7,-2.7,0,0,10652,12.93,8,303.8,90.8,590.4,32.179,13050,100
16.75,967.4,0.006,107.932,54,0,1.25,0.17,-14.2,-628.5,-2.9,0,0,10656,12.92,8,304.1,90.8,593.1,32.179,13050,100
16.8,971.6,0.009,107.932,54,0,1.33,0.15,-17.2,-625.4,-3,0,0,10662,12.92,8,304.4,90.8,596.1,32.179,13050,100
16.85,975.9,0.006,107.932,54,0,1.43,0.15,-20,-622.5,-3.2,0,0,10677,12.92,8,304.6,90.7,599,32.179,13050,100
16.9,980.1,0.006,107.932,54,0,1.58,0.14,-23,-619.4,-3.4,0,0,10690,12.92,8,304.9,90.7,601.7,32.179,13050,100
16.95,984.3,0.009,107.932,54,0,1.93,0.13,-26.1,-616.4,-3.6,0,0,10699,12.92,8,305.1,90.6,604.6,32.179,13050,100
17,988.6,0.009,107.932,54,0,2.19,0.12,-29,-613.6,-3.7,0,0,10699,12.92,8,305.3,90.6,607.5,32.179,13050,100
17.05,992.8,0.009,107.932,54,0,2.27,0.12,-32.1,-610.6,-3.9,0,0,10706,12.91,8,305.5,90.6,610.2,32.179,13050,100
17.1,997.1,0.006,107.932,54,0,2.31,0.13,-35.3,-607.6,-4.1,0,0,10722,12.91,8,305.6,90.5,613.1,32.179,13050,100
17.15,1001.3,0.006,107.932,54,0,2.41,0.13,-38.3,-604.9,-4.3,0,0,10714,12.91,8,305.8,90.5,616,32.179,13050,100
17.2,1005.6,0.009,107.932,54,0,2.36,0.11,-41.6,-602.1,-4.5,0,0,10724,12.91,8,305.9,90.4,618.7,32.179,13050,100
17.25,1009.8,0.009,107.932,54,0,2.41,0.11,-44.9,-599.3,-4.6,0,0,10724,12.91,8,306.1,90.4,621.6,32.179,13050,100
17.3,1014.1,0.009,107.932,54,0,2.4,0.11,-48,-596.7,-4.8,0,0,10728,12.91,8,306.2,90.4,624.5,32.179,13050,100
17.35,1018.3,0.006,107.932,54,0,2.24,0.11,-51.4,-593.9,-5,0,0,10732,12.9,8,306.4,90.3,627.2,32.179,13050,100
17.4,1022.6,0.006,107.932,54,0,2.11,0.13,-54.8,-591.3,-5.1,0,0,10739,12.9,8,306.5,90.3,630,32.179,13050,100
17.45,1026.8,0.006,107.932,54,0,2.13,0.09,-58.1,-588.8,-5.3,0,0,10746,12.9,8,306.7,90.2,632.9,32.179,13050,100
17.5,1031.1,0.006,107.932,54,0,2.16,0.04,-61.6,-586.2,-5.4,0,0,10751,12.9,8,306.8,90.2,635.7,32.179,13050,100
17.55,1035.4,0.009,107.932,54,0,2.11,0.11,-65.1,-583.6,-5.5,0,0,10743,12.9,8,307,90.2,638.4,32.179,13050,100
17.6,1039.6,0.009,107.932,54,0,2.09,0.12,-68.4,-581.3,-5.6,0,0,10755,12.9,8,307,90.1,641.2,32.179,13050,100
17.65,1043.9,0.009,107.932,54,0,1.76,-0.23,-72,-578.8,-5.7,0,0,10794,12.89,8,307.1,90.1,643.9,32.179,13050,100
17.7,1048.2,0.009,107.932,54,0,1.66,0.08,-75.6,-576.4,-5.7,0,0,10774,12.89,8,307.3,90,646.7,32.179,13050,100
17.75,1052.4,0.006,107.932,54,0,1.36,0.08,-79,-574.1,-5.7,0,0,10769,12.89,8,307.4,90,649.5,32.179,13050,100
17.8,1056.7,0.006,107.932,54,0,0.25,0.09,-82.7,-571.7,-5.7,0,0,10766,12.89,8,307.6,90,652.2,32.179,13050,100
17.85,1061,0.006,107.932,54,0,0.14,-0.15,-86.3,-569.4,-5.6,0,0,10783,12.89,8,307.8,89.9,655,32.179,13050,100
17.9,1065.2,0.006,107.932,54,0,-0.14,0.07,-89.8,-567.1,-5.6,0,0,10780,12.89,8,307.8,89.9,657.8,32.179,13050,100
17.95,1069.5,0.006,107.932,54,0,-0.02,0.03,-93.5,-564.8,-5.4,0,0,10766,12.88,8,308,89.8,660.4,32.179,13050,100
18,1073.8,0.006,107.932,54,0,-0.88,-0.15,-97.1,-562.4,-5.3,0,0,10787,12.88,8,307.9,89.8,663.2,32.179,13050,100
18.05,1078.1,0.006,107.932,54,0,-1.78,-0.13,-100.5,-560.2,-5.1,0,0,10810,12.88,8,307.6,89.8,666,32.179,13050,100
18.1,1082.3,0.006,107.932,54,0,-2.98,-0.04,-104.2,-557.7,-4.9,0,0,10767,12.88,8,307.4,89.7,668.7,32.179,13050,100
18.15,1086.6,0.006,107.932,54,0,-3.22,-0.01,-107.7,-555.2,-4.7,0,0,10753,12.88,8,307.3,89.7,671.5,32.179,13050,100
18.2,1090.9,0.009,107.932,54,0,-3.04,-0.12,-111,-552.8,-4.5,0,0,10790,12.88,8,307.2,89.6,674.3,32.179,13050,100
18.25,1095.1,0.009,107.932,54,0,-3.72,-0.08,-114.5,-550.2,-4.2,0,0,10758,12.87,8,307,89.6,677,32.179,13050,100
18.3,1099.4,0.009,107.932,54,0,-3.57,-0.11,-117.9,-547.5,-3.8,0,0,10738,12.87,8,306.8,89.6,679.8,32.179,13050,100
18.35,1103.7,0.009,107.932,54,0,-3.31,-0.08,-121,-544.9,-3.4,0,0,10754,12.87,8,306.6,89.5,682.7,32.179,13050,100
